call_id,call_ts,caller_lat,caller_lon,location_text,category,jurisdiction,response_ts,response_outcome,response_time_min,is_festival
021d5420-b1c6-44ae-8949-ecd9368f2cc6,2025-06-14 01:41:29,14.9935,74.020155,Canacona - near landmark 31,crime,Canacona,2025-06-14 02:02:29,resolved,21.0,0
b5c9ea58-b39f-46aa-8fe0-c0f98b968397,2024-11-24 19:00:55,15.209162,74.085054,Quepem - near landmark 178,fire,Quepem,2024-11-24 19:06:55,no_response,1.0,0
efa3913b-1f7b-450f-b2d9-8a2eec3df5f7,2025-01-15 20:54:32,15.648453,73.913443,Bicholim - near landmark 8,women_safety,Bicholim,2025-01-15 21:03:32,resolved,5.0,0
d1f8046d-b0ea-470c-b4f8-7cd291c7d6b8,2024-10-27 20:54:08,15.264758,74.024723,Margao - near landmark 137,medical,Margao,2024-10-27 21:04:08,resolved,8.0,0
da7cb448-6890-4b96-8c7a-b753f8d55ce1,2025-05-23 13:33:43,15.50792,73.857632,Panaji - near landmark 28,other,Panaji,2025-05-23 13:57:43,escalated,26.0,0
83d918f1-0479-4cd3-a8e1-0809e645fc8e,2025-03-20 13:12:41,14.979026,73.965847,Canacona - near landmark 144,other,Canacona,2025-03-20 13:18:41,resolved,1.0,1
4ba58fe7-543e-4f46-b8b2-5e59c9ac8ae6,2025-08-22 22:47:37,15.705647,74.030783,Valpoi - near landmark 114,accident,Valpoi,2025-08-22 23:00:37,resolved,10.0,0
5cb98f16-2165-4fab-bbd1-711ba795cd3f,2025-08-31 20:52:30,15.174803,74.086688,Quepem - near landmark 68,accident,Quepem,2025-08-31 20:57:30,resolved,1.0,0
aba770a1-38d9-44e2-bd53-fd3154f23203,2025-05-23 05:53:00,15.268163,73.994319,Margao - near landmark 43,other,Margao,2025-05-23 06:12:00,resolved,20.0,0
1cd579d2-ce77-454d-8af5-3afeb2cec594,2024-10-08 20:08:36,15.632603,73.767995,Mapusa - near landmark 88,accident,Mapusa,2024-10-08 20:27:36,pending,14.0,1
ee946682-89b9-4910-85af-7de2f08f80e0,2025-01-29 12:05:32,15.020887,74.025107,Canacona - near landmark 119,crime,Canacona,2025-01-29 12:15:32,resolved,12.0,0
db518dcd-bcf5-4588-9a05-8fd011d3b7a8,2025-04-20 10:24:46,15.477218,73.841534,Vasco - near landmark 132,crime,Vasco,2025-04-20 10:27:46,resolved,1.0,0
a2a25f63-b922-40ba-bb23-5de11f77ef2a,2024-11-24 18:16:28,15.226063,74.032214,Curchorem - near landmark 129,women_safety,Curchorem,2024-11-24 18:25:28,resolved,8.0,0
23063de4-3547-464c-8e8d-476b9f2d2157,2024-12-24 13:54:59,15.371641,73.986328,Ponda - near landmark 66,women_safety,Ponda,2024-12-24 14:05:59,escalated,7.0,0
3dfcd412-b523-4445-bdbe-e8fd4ae6fef3,2025-01-13 21:15:02,15.392173,74.018198,Ponda - near landmark 190,crime,Ponda,2025-01-13 21:35:02,resolved,17.0,0
16521930-5959-45b6-a4eb-825c448253bb,2024-11-12 19:14:14,15.297196,73.97092,Margao - near landmark 40,women_safety,Margao,2024-11-12 19:31:14,no_response,16.0,0
30307660-b8a0-4fbd-8a52-17a9261d8228,2025-03-10 22:17:10,15.752192,74.036575,Valpoi - near landmark 175,accident,Valpoi,2025-03-10 22:46:10,resolved,24.0,0
cf9a10a5-3ac1-42c7-b7f5-2a46655c9da0,2025-06-29 01:54:36,15.317784,73.917942,Margao - near landmark 196,crime,Margao,2025-06-29 02:12:36,resolved,14.0,0
0bfab014-51ee-48f9-ae2e-29a85ba038c5,2024-12-06 20:25:26,15.409189,73.826531,Vasco - near landmark 50,women_safety,Vasco,2024-12-06 20:24:26,escalated,1.0,0
8babefd5-e1bb-4b8d-a0bf-7f495ea29736,2025-08-20 04:27:55,15.209773,74.071203,Curchorem - near landmark 19,medical,Curchorem,2025-08-20 04:35:55,resolved,8.0,0
0b40c104-87cf-4543-a4b0-506dd64deabc,2025-02-01 13:49:40,15.218372,74.029075,Curchorem - near landmark 156,crime,Curchorem,2025-02-01 13:59:40,resolved,11.0,0
0e78be50-3cd4-44b8-8b85-489c0b75f6f3,2024-12-22 03:23:03,15.405559,73.987326,Ponda - near landmark 9,accident,Ponda,2024-12-22 03:38:03,resolved,14.0,0
58defeb9-bfdf-427c-bfa0-68c42380122a,2025-02-14 09:14:59,15.608495,73.860559,Mapusa - near landmark 69,women_safety,Mapusa,2025-02-14 09:16:59,pending,2.0,0
e9138e61-d276-4738-bf76-197d73677703,2024-12-15 19:15:56,15.397367,74.025025,Ponda - near landmark 132,medical,Ponda,2024-12-15 19:21:56,pending,7.0,0
6ae42839-536b-4ccb-9533-113cd709c549,2024-10-14 02:02:02,15.004235,74.06753,Canacona - near landmark 132,accident,Canacona,2024-10-14 02:14:02,resolved,10.0,0
64f8e4ad-0bd2-497c-977a-a3bfadc1fcd6,2025-08-10 10:59:07,15.420595,73.813368,Vasco - near landmark 172,women_safety,Vasco,2025-08-10 11:04:07,resolved,3.0,0
8b1f3200-1a6b-40c7-a836-64382be33fbc,2024-12-27 18:32:09,15.205867,73.982547,Curchorem - near landmark 177,crime,Curchorem,2024-12-27 18:44:09,resolved,9.0,0
47053888-59d5-42bc-926b-3279fedd2481,2024-10-12 20:31:22,15.775711,74.009944,Valpoi - near landmark 4,accident,Valpoi,2024-10-12 20:31:22,pending,1.0,0
cb75a619-5457-4c2e-81cf-d3a054fbe24f,2025-05-28 00:41:07,15.628253,73.957809,Bicholim - near landmark 38,medical,Bicholim,2025-05-28 00:46:07,resolved,6.0,0
a3b5d05c-ddb3-4dd6-a004-65916cb01ebe,2025-04-13 15:31:04,15.219321,74.047137,Curchorem - near landmark 138,medical,Curchorem,2025-04-13 15:44:04,no_response,11.0,0
fcd3b0c6-a916-494b-8c0d-5243dc36e10a,2025-06-29 19:37:54,15.784291,74.059297,Valpoi - near landmark 151,fire,Valpoi,2025-06-29 19:54:54,resolved,13.0,0
1ba2e808-563d-4fae-9e62-45bfc85d2f65,2025-04-10 04:13:05,15.424935,73.790333,Vasco - near landmark 79,women_safety,Vasco,2025-04-10 04:15:05,resolved,4.0,0
38e605f2-59dc-422c-a5b3-76aa99be3153,2025-01-17 09:07:38,15.379384,73.853834,Vasco - near landmark 71,fire,Vasco,2025-01-17 09:21:38,resolved,15.0,0
2232256f-0fbf-4542-954d-4529b1a77c22,2025-08-09 08:45:09,15.425509,73.883676,Vasco - near landmark 10,women_safety,Vasco,2025-08-09 08:58:09,escalated,12.0,0
7130bade-e780-4de9-aa50-10067fcb9d41,2025-08-17 22:45:36,15.71726,74.045836,Valpoi - near landmark 182,accident,Valpoi,2025-08-17 22:52:36,resolved,3.0,1
71d0dc23-9607-4835-b29b-ac528e304569,2024-12-30 19:49:44,15.251183,74.047261,Curchorem - near landmark 42,other,Curchorem,2024-12-30 20:13:44,resolved,19.0,0
8d883993-3d2e-43be-8319-f67356d1550f,2025-04-07 22:08:50,15.231324,73.951923,Margao - near landmark 166,crime,Margao,2025-04-07 22:12:50,no_response,5.0,0
88b63351-80f1-43a9-bab2-8ffd6cac9ef6,2025-05-31 09:01:47,15.45016,73.845787,Panaji - near landmark 146,accident,Panaji,2025-05-31 09:02:47,resolved,1.0,0
f0dfa8ac-5550-4fd1-89c0-72dfdafeb7da,2024-12-07 19:56:19,15.192576,73.995365,Curchorem - near landmark 183,crime,Curchorem,2024-12-07 19:55:19,pending,1.0,0
604b9a94-15f6-40bc-a591-27c83cdaabde,2025-04-29 17:47:46,15.602377,73.902761,Mapusa - near landmark 12,accident,Mapusa,2025-04-29 17:57:46,resolved,11.0,0
4f2244ee-e568-47cf-9725-39eb7e5ccd23,2025-07-31 19:25:28,15.601756,73.824705,Mapusa - near landmark 5,women_safety,Mapusa,2025-07-31 19:42:28,pending,19.0,0
23435530-4f97-430e-9417-3b1562661aae,2024-10-11 17:14:41,14.975992,74.00878,Canacona - near landmark 30,women_safety,Canacona,2024-10-11 17:28:41,resolved,10.0,1
23c16683-d886-4bfb-aca9-1198c88036fc,2024-09-28 19:30:58,15.705383,74.068489,Valpoi - near landmark 184,crime,Valpoi,2024-09-28 19:48:58,resolved,13.0,0
36815f6c-9c48-47ad-80a8-9f7a5782fa96,2024-09-21 14:11:06,15.433941,74.013267,Ponda - near landmark 24,other,Ponda,2024-09-21 14:19:06,resolved,4.0,1
542c59a5-505d-4b40-ad29-8010da3e10f1,2025-09-08 11:19:26,15.242402,74.037394,Curchorem - near landmark 167,women_safety,Curchorem,2025-09-08 11:30:26,resolved,8.0,1
229ac864-6e2b-4ad7-9fa8-d3adab934868,2024-10-20 06:30:04,15.465887,73.855063,Panaji - near landmark 108,medical,Panaji,2024-10-20 06:42:04,resolved,10.0,0
3a4d5bfb-b6d4-446f-864b-4fb19799f676,2025-07-11 21:26:29,15.385001,73.779847,Vasco - near landmark 105,medical,Vasco,2025-07-11 21:29:29,resolved,1.0,0
dd0fbcf8-ddf9-4fc6-8f50-266c0040425e,2025-08-19 16:45:55,15.660967,74.011159,Bicholim - near landmark 9,crime,Bicholim,2025-08-19 16:55:55,pending,11.0,1
e0d20b2e-fac2-46cd-aae6-d21a3b4ae57b,2025-06-29 00:56:07,15.501757,73.791129,Panaji - near landmark 47,accident,Panaji,2025-06-29 01:14:07,pending,14.0,0
1c42da58-6260-4111-9ea3-7bfc12318a60,2024-09-18 14:27:19,15.347192,74.030058,Ponda - near landmark 113,medical,Ponda,2024-09-18 14:41:19,resolved,10.0,0
6d2d4e93-b60f-4132-b3eb-cc6426742389,2025-01-23 23:41:48,15.471916,73.869987,Panaji - near landmark 109,other,Panaji,2025-01-23 23:48:48,resolved,3.0,0
464145f8-040a-4dda-a8e2-c5dcf8e125b4,2024-12-30 18:57:54,14.95675,74.00456,Canacona - near landmark 23,women_safety,Canacona,2024-12-30 19:00:54,escalated,1.0,0
93e07d3d-e51a-4839-885f-0cc7f53e6db1,2025-06-19 19:43:48,15.33705,74.023372,Ponda - near landmark 139,accident,Ponda,2025-06-19 19:59:48,resolved,11.0,0
f24944fa-b252-4794-ba4a-59fec2939d3f,2025-01-21 22:00:41,15.656234,74.014197,Valpoi - near landmark 11,accident,Valpoi,2025-01-21 22:09:41,resolved,4.0,0
c4df3eb3-c5ba-4430-a223-3eaeb76ebadd,2025-04-08 06:32:13,15.688548,73.922384,Bicholim - near landmark 111,accident,Bicholim,2025-04-08 06:59:13,resolved,26.0,0
b9cadd98-b83a-4c41-aac6-88f250ef99ee,2025-02-27 05:33:13,15.404985,74.023431,Ponda - near landmark 137,accident,Ponda,2025-02-27 05:59:13,pending,22.0,0
25af7c37-b481-44b0-b5a0-bb04fa6ff383,2025-04-24 12:13:29,15.412889,73.811002,Vasco - near landmark 4,women_safety,Vasco,2025-04-24 12:32:29,pending,14.0,0
718db2be-c55a-4a0d-97dd-b493fc5b5019,2025-04-10 21:38:52,15.209732,74.071346,Curchorem - near landmark 121,accident,Curchorem,2025-04-10 21:49:52,resolved,12.0,0
8ae95503-b55e-48b3-8ae6-6d7d0fb4a360,2025-04-10 17:41:05,15.204737,74.101137,Quepem - near landmark 94,crime,Quepem,2025-04-10 17:56:05,resolved,16.0,0
7f0528a7-f504-4eea-8aa2-b365d603ed69,2024-09-29 03:17:35,15.684127,74.023985,Valpoi - near landmark 117,women_safety,Valpoi,2024-09-29 03:38:35,resolved,18.0,0
b359b41d-c639-4d50-a5f5-31e4cd29b76c,2025-04-26 08:28:45,15.056858,74.02606,Canacona - near landmark 33,other,Canacona,2025-04-26 08:30:45,resolved,1.0,0
ec84500b-9f96-4b7f-87b6-459c3fd093fa,2024-09-25 21:23:30,15.355994,73.809886,Vasco - near landmark 117,women_safety,Vasco,2024-09-25 21:33:30,pending,7.0,0
24bd8448-5d98-436d-858f-fd677123e9c8,2025-05-20 07:39:31,15.150549,74.03902,Curchorem - near landmark 98,medical,Curchorem,2025-05-20 07:50:31,resolved,11.0,0
962b43dd-8106-4595-bc7f-1125c1933940,2024-09-22 18:41:59,15.173979,74.055226,Curchorem - near landmark 36,medical,Curchorem,2024-09-22 18:56:59,resolved,12.0,0
19d3b7e6-e149-4ea5-818c-855534d7b066,2025-07-18 16:50:23,15.709054,73.915941,Bicholim - near landmark 118,accident,Bicholim,2025-07-18 17:04:23,resolved,15.0,0
7d591cb8-23b6-4362-a7b2-ea3fd7f89b77,2025-03-25 05:44:09,15.330608,73.984577,Margao - near landmark 125,women_safety,Margao,2025-03-25 05:57:09,resolved,13.0,1
546a3bc2-cdc5-4f8c-825f-2dea2136feec,2025-05-09 18:57:01,15.267333,73.918432,Margao - near landmark 72,accident,Margao,2025-05-09 19:10:01,resolved,13.0,0
82df363b-b726-4093-b1b6-db0d880277ec,2024-10-22 22:20:41,15.715112,73.978804,Valpoi - near landmark 112,other,Valpoi,2024-10-22 22:37:41,resolved,17.0,1
3166aeb9-110a-45eb-bded-232f6d3735f2,2024-11-19 21:24:16,15.614699,73.955473,Bicholim - near landmark 116,crime,Bicholim,2024-11-19 21:24:16,pending,1.0,1
d4dfa49a-fa3f-4622-aa1d-b5380efccaec,2025-06-18 20:42:44,15.430894,74.002621,Ponda - near landmark 69,other,Ponda,2025-06-18 20:46:44,resolved,1.0,0
70b32563-a6f1-4a71-aef0-0bac9268fd91,2025-09-08 22:48:15,15.678397,73.961227,Bicholim - near landmark 125,accident,Bicholim,2025-09-08 22:52:15,pending,1.0,0
27559fc0-406d-484d-b4d3-6aab628aded5,2024-10-04 22:38:52,15.399138,73.806899,Vasco - near landmark 33,medical,Vasco,2024-10-04 22:57:52,resolved,19.0,0
8eefa539-e069-419c-9ac2-92ca532088e1,2025-02-06 20:01:02,15.507763,73.839505,Panaji - near landmark 188,fire,Panaji,2025-02-06 20:02:02,no_response,3.0,1
bb9877c7-10b6-4ebc-864e-1e9536189440,2025-05-20 17:31:29,15.69103,73.981938,Bicholim - near landmark 118,crime,Bicholim,2025-05-20 17:30:29,no_response,1.0,0
a0a1b4f9-0b23-4a83-a782-2dabbd91e5c1,2024-11-22 19:54:06,15.434544,74.03677,Ponda - near landmark 46,crime,Ponda,2024-11-22 20:16:06,resolved,17.0,0
a18f4cca-4931-4877-9502-7a90a2bea952,2025-09-09 08:30:42,15.671691,73.933822,Bicholim - near landmark 2,crime,Bicholim,2025-09-09 08:33:42,resolved,1.0,1
b574c54c-6918-4be3-bddb-4cf34605719b,2025-03-24 18:42:31,15.179444,73.990727,Curchorem - near landmark 184,crime,Curchorem,2025-03-24 18:54:31,resolved,10.0,0
d5a9761d-07ff-4647-a41f-42051a72bce3,2024-10-22 21:27:00,15.312717,74.02971,Margao - near landmark 2,other,Margao,2024-10-22 21:51:00,resolved,21.0,0
5ee3b450-e9fd-4087-a176-690468fb855a,2024-10-10 02:54:21,15.195312,74.026358,Curchorem - near landmark 24,crime,Curchorem,2024-10-10 03:05:21,no_response,13.0,1
e568ef9b-e1ad-4ae2-9942-a15f15960f7f,2025-02-08 15:11:48,15.727081,74.01037,Valpoi - near landmark 28,crime,Valpoi,2025-02-08 15:26:48,resolved,10.0,0
cd79fd83-8996-43c5-9a6e-7c24e062fcea,2025-05-30 19:51:16,15.033187,73.982385,Canacona - near landmark 191,accident,Canacona,2025-05-30 19:57:16,resolved,8.0,0
0935fd6a-c6f8-41b5-8aac-37ed34a0cfc3,2025-02-05 21:37:09,15.513134,73.817003,Panaji - near landmark 52,crime,Panaji,2025-02-05 21:44:09,resolved,7.0,1
b19de5ed-c5e1-4709-abfa-305df72cc760,2025-03-15 21:24:25,15.709994,73.969452,Valpoi - near landmark 2,other,Valpoi,2025-03-15 21:36:25,resolved,14.0,0
d065c4cb-3f6a-4045-b4ba-b7b2ebfc5c88,2024-12-25 19:48:58,15.251708,73.972105,Margao - near landmark 144,other,Margao,2024-12-25 19:51:58,resolved,1.0,0
b75747fb-9ed4-4c83-9ffa-1d97c12dace4,2025-06-20 20:15:54,15.595213,73.833586,Mapusa - near landmark 146,crime,Mapusa,2025-06-20 20:30:54,resolved,15.0,0
d0c50d5c-095c-4941-9443-f08ecbff93b3,2025-04-07 22:14:37,15.693031,74.092231,Valpoi - near landmark 106,accident,Valpoi,2025-04-07 22:17:37,resolved,2.0,0
678c4480-a156-4bc4-b0c2-ef2107e098eb,2025-01-29 20:47:19,15.383279,74.045047,Ponda - near landmark 197,women_safety,Ponda,,resolved,,0
d3296dcb-7386-4945-9bb4-31c74f41ed72,2024-11-01 02:55:07,15.254059,73.987649,Margao - near landmark 185,medical,Margao,,resolved,,0
bb7cb55e-a899-42bb-b3cf-59c201f92bd4,2024-11-11 02:18:26,15.62729,73.858919,Mapusa - near landmark 55,medical,Mapusa,2024-11-11 02:20:26,resolved,3.0,0
5af40793-6294-4756-a35b-3b93f75de5f7,2025-06-25 22:32:03,15.435507,73.831132,Panaji - near landmark 40,women_safety,Panaji,2025-06-25 22:31:03,resolved,1.0,0
8e9cfb14-6394-44ba-b773-0e29da18de5f,2025-01-31 20:43:21,15.755391,74.02194,Valpoi - near landmark 18,crime,Valpoi,2025-01-31 20:56:21,resolved,13.0,0
07e4eb70-b0ad-4810-b966-b6a9f07d3ca5,2025-03-18 02:22:03,15.59402,73.90017,Mapusa - near landmark 187,women_safety,Mapusa,,resolved,,0
4e10f71b-2e50-4a69-877f-c886118e3b25,2024-12-25 16:09:41,15.608738,73.844584,Mapusa - near landmark 108,crime,Mapusa,2024-12-25 16:11:41,resolved,2.0,0
1dfa6105-749e-44cf-a6e0-edc6e7c87a6d,2025-04-11 20:09:05,15.196358,74.041257,Curchorem - near landmark 115,medical,Curchorem,2025-04-11 20:20:05,resolved,7.0,0
986eed86-335a-42ef-bd86-32ffd08153fc,2024-12-01 11:41:37,15.598968,73.875302,Mapusa - near landmark 65,women_safety,Mapusa,,pending,,0
8abff91c-b565-46a4-986b-2b50063b5a33,2025-08-29 22:26:16,15.25198,74.034889,Curchorem - near landmark 46,medical,Curchorem,2025-08-29 22:29:16,escalated,1.0,0
90b51588-8d67-4248-a987-344af0be4b87,2024-12-14 17:29:07,15.404602,74.042916,Ponda - near landmark 139,medical,Ponda,2024-12-14 17:30:07,escalated,1.0,0
e440e5d0-911d-4621-9cdc-ba3b55807816,2024-10-05 18:51:42,15.120296,74.112138,Quepem - near landmark 181,women_safety,Quepem,2024-10-05 19:03:42,pending,10.0,1
eae0e772-88e5-471c-8cd9-2345dc5cb3be,2025-02-04 02:11:15,15.654321,73.937144,Bicholim - near landmark 102,accident,Bicholim,2025-02-04 02:29:15,resolved,15.0,1
a0298e70-47f7-4c8f-894b-def57053ccd5,2025-04-24 18:56:20,15.753086,74.02741,Valpoi - near landmark 197,accident,Valpoi,2025-04-24 19:16:20,resolved,17.0,0
308553cf-4c5d-4457-a73f-fe166570f3e3,2025-01-21 21:48:13,15.448433,73.99181,Ponda - near landmark 60,other,Ponda,2025-01-21 21:48:13,resolved,1.0,0
3bb9d8f7-6d33-48f6-ba26-10053dc1d878,2024-10-25 23:18:19,15.249332,73.966479,Margao - near landmark 25,women_safety,Margao,2024-10-25 23:29:19,resolved,7.0,0
0282ce64-8ff4-4c48-894b-895e0d484f43,2025-06-10 20:03:32,15.378217,74.015438,Ponda - near landmark 175,medical,Ponda,2025-06-10 20:23:32,escalated,15.0,0
70230532-50d1-47a4-a19f-fe1364ef2a60,2025-02-15 23:06:18,15.430143,73.840496,Vasco - near landmark 104,other,Vasco,2025-02-15 23:26:18,no_response,22.0,0
cc21fbf7-d042-47fd-ae6e-765cb6e714ee,2025-02-08 07:15:04,15.622169,73.942384,Bicholim - near landmark 179,accident,Bicholim,2025-02-08 07:25:04,resolved,8.0,0
79cbb040-0807-4177-9282-f9826250c668,2025-06-09 18:56:10,15.340618,73.972154,Margao - near landmark 113,accident,Margao,2025-06-09 18:59:10,resolved,3.0,0
86cfadd4-c882-4270-902b-97828bf597d1,2025-09-02 22:46:26,15.672926,73.995776,Bicholim - near landmark 3,accident,Bicholim,2025-09-02 22:45:26,pending,1.0,1
62da71ec-71b2-4668-a875-f5f551b46cbe,2025-02-26 10:49:20,15.515748,73.810332,Panaji - near landmark 87,medical,Panaji,2025-02-26 10:51:20,resolved,3.0,1
bcbc4cb5-addc-4da1-ac79-8e8a7dcd148b,2025-06-23 15:44:29,15.647059,73.934168,Bicholim - near landmark 168,fire,Bicholim,,resolved,,0
9f96f9bb-d4db-4eb2-bd20-16fc1d949982,2025-06-10 19:19:51,15.437169,74.012701,Ponda - near landmark 9,crime,Ponda,2025-06-10 19:23:51,resolved,1.0,0
c8742cd0-bf9e-46fe-928f-064faa3dbad0,2025-03-06 21:47:11,15.286498,73.939108,Margao - near landmark 34,accident,Margao,2025-03-06 21:51:11,resolved,3.0,0
dcdffcc1-fe4f-4d54-8803-578850fbba9b,2025-04-19 20:04:00,15.730844,74.002722,Valpoi - near landmark 60,medical,Valpoi,2025-04-19 20:15:00,resolved,13.0,0
5f660028-b56f-4c13-9cfd-0e43424b68ba,2025-06-03 01:18:21,15.336615,73.904573,Margao - near landmark 74,other,Margao,2025-06-03 01:42:21,no_response,20.0,0
f08e74f6-8bba-4f17-b28d-b58f227ab48b,2025-06-07 08:52:16,15.407849,73.924746,Ponda - near landmark 53,medical,Ponda,2025-06-07 08:51:16,resolved,1.0,0
fa804caa-97b2-4401-a863-e034f79d6bcd,2025-06-12 05:17:43,15.31498,73.972809,Margao - near landmark 33,medical,Margao,2025-06-12 05:21:43,resolved,1.0,0
3a9d34c8-4232-43ec-b88c-f0b06718c74f,2025-09-16 19:38:17,14.97485,73.967,Canacona - near landmark 17,crime,Canacona,2025-09-16 19:41:17,resolved,1.0,1
cb0a3950-eae3-40fc-a035-eae816e663c7,2025-01-11 16:57:02,15.327556,73.961688,Margao - near landmark 168,accident,Margao,,resolved,,0
1c998aa2-cc58-475f-bb3d-cfce97ad24f3,2025-01-26 01:03:32,15.742341,74.029235,Valpoi - near landmark 89,accident,Valpoi,2025-01-26 01:10:32,no_response,4.0,0
cde69c4b-d09d-4742-a331-e87424f77940,2025-07-09 09:08:40,15.61888,73.913063,Bicholim - near landmark 38,women_safety,Bicholim,2025-07-09 09:14:40,resolved,3.0,0
c8ca732d-e387-46e4-9c80-ebcb44f45199,2024-10-04 23:45:12,15.301507,73.874485,Margao - near landmark 125,other,Margao,2024-10-04 23:53:12,no_response,4.0,0
fb00beaa-bcfa-4dc4-8c4d-a1ad57164ceb,2025-04-29 18:27:43,14.956703,74.03747,Canacona - near landmark 19,women_safety,Canacona,2025-04-29 18:43:43,resolved,18.0,0
66fbd57c-1cb2-4e33-a248-13e5f87fca86,2025-04-17 13:41:53,15.279766,74.097703,Quepem - near landmark 200,women_safety,Quepem,2025-04-17 13:48:53,resolved,9.0,0
d438e803-68df-4343-ab76-86f6cce4c91a,2025-06-14 07:50:11,15.17364,74.124196,Quepem - near landmark 184,medical,Quepem,2025-06-14 07:56:11,pending,6.0,0
e0cfaaac-c6dd-4671-aae6-49808614e361,2025-08-28 18:57:06,15.545667,73.832578,Mapusa - near landmark 79,women_safety,Mapusa,2025-08-28 19:08:06,no_response,9.0,0
0348250c-73e7-4534-bad5-bf3a945bcf6f,2025-02-09 20:42:59,15.496261,73.822586,Panaji - near landmark 118,medical,Panaji,2025-02-09 20:48:59,resolved,1.0,0
d8647817-a2b8-4be7-be96-6d8b7cdd495f,2025-08-12 14:18:21,15.67802,73.928969,Bicholim - near landmark 42,crime,Bicholim,2025-08-12 14:36:21,resolved,17.0,0
65bc2949-6c41-4394-b0c0-44c37181195e,2025-08-04 21:23:49,15.607946,73.842676,Mapusa - near landmark 81,women_safety,Mapusa,,resolved,,1
d85b8dc8-13e0-4faf-8950-7c9b34f3a5af,2025-09-01 07:35:18,15.41564,74.051551,Ponda - near landmark 48,accident,Ponda,2025-09-01 07:40:18,no_response,3.0,0
8b4ad72e-5875-4f7d-9ebf-70315cdf7a6f,2025-05-19 22:40:56,15.41151,73.800863,Vasco - near landmark 79,other,Vasco,2025-05-19 22:42:56,resolved,1.0,0
2e3a5303-8728-43c9-be17-91f9aa5837b2,2025-01-23 19:10:42,15.297284,73.924356,Margao - near landmark 147,crime,Margao,2025-01-23 19:09:42,resolved,1.0,0
9d7fbab5-70ef-4c8a-b782-a48c42052235,2024-10-02 17:02:01,14.973763,74.045549,Canacona - near landmark 92,crime,Canacona,2024-10-02 17:14:01,escalated,14.0,1
c3712f80-76dc-4044-a8e0-9de9ff2ea7b9,2025-05-22 16:57:09,15.222334,74.021273,Curchorem - near landmark 131,women_safety,Curchorem,2025-05-22 17:06:09,resolved,5.0,0
b0dfd440-e9f6-496d-8335-31005c73f331,2024-12-24 19:28:01,15.36232,73.948191,Margao - near landmark 114,crime,Margao,2024-12-24 20:03:01,resolved,31.0,0
e6b96264-8d72-4de3-ad13-c46b8022fe1f,2024-12-11 15:46:57,15.724795,74.007339,Valpoi - near landmark 174,accident,Valpoi,2024-12-11 16:11:57,resolved,23.0,0
98c10158-6352-4364-ac4c-cf1011b4ede9,2025-01-25 03:37:51,15.180663,74.114688,Quepem - near landmark 83,medical,Quepem,2025-01-25 03:45:51,resolved,3.0,0
98d99858-6b70-47b9-94f8-5e524f01e5c8,2025-08-16 03:31:50,15.42843,73.810928,Vasco - near landmark 80,medical,Vasco,2025-08-16 03:36:50,resolved,1.0,1
3dc47d94-d265-456b-9eb3-4ed936580f44,2024-10-05 19:28:45,14.927855,74.075521,Canacona - near landmark 3,crime,Canacona,2024-10-05 19:50:45,resolved,22.0,0
dabd5db4-c3ee-4119-978b-5f5addcb6444,2024-11-11 04:18:27,15.622624,73.970129,Bicholim - near landmark 66,accident,Bicholim,2024-11-11 04:29:27,resolved,12.0,0
a6b60354-fd9c-4cf3-a6ee-9f110ba9ee22,2025-03-16 04:39:06,15.717345,73.995665,Valpoi - near landmark 30,crime,Valpoi,2025-03-16 04:48:06,pending,4.0,1
f27bc0da-a12e-48b9-abd3-7dc96a7c3470,2025-01-28 22:25:08,15.642177,73.877962,Mapusa - near landmark 47,accident,Mapusa,2025-01-28 22:35:08,resolved,12.0,0
45a364ec-9b32-456d-ade4-51271947ed7c,2024-11-29 15:47:01,15.437515,73.797236,Vasco - near landmark 18,crime,Vasco,2024-11-29 15:48:01,resolved,1.0,0
a12b577c-4886-4132-89ea-c612c3d09c0b,2025-09-05 19:09:57,15.34067,73.939614,Margao - near landmark 186,crime,Margao,2025-09-05 19:15:57,resolved,1.0,1
fed949f2-aea6-4427-80bb-2716b8c638ae,2025-02-06 09:30:53,14.95838,73.998828,Canacona - near landmark 129,fire,Canacona,2025-02-06 09:30:53,resolved,1.0,0
33bfb7ba-b199-42fb-8da9-37417b83c512,2025-04-13 05:15:43,15.180053,74.092509,Curchorem - near landmark 146,accident,Curchorem,2025-04-13 05:19:43,pending,1.0,0
1c0b034e-4ad7-40ee-80a4-d8bab0dde9b6,2025-07-05 08:45:49,15.164772,74.094257,Quepem - near landmark 98,other,Quepem,2025-07-05 08:45:49,resolved,1.0,0
a77cabe8-ae27-4bba-bd86-2890e2dbeeeb,2025-04-21 04:10:19,15.484773,73.79811,Panaji - near landmark 61,other,Panaji,2025-04-21 04:14:19,resolved,1.0,0
cca5e4dc-9cf4-4e76-9be5-4e0510f2f234,2025-03-22 04:01:51,15.729659,74.016695,Valpoi - near landmark 141,women_safety,Valpoi,2025-03-22 04:06:51,resolved,6.0,0
019c653c-0990-4878-9aa8-f5024bc731be,2025-05-11 14:50:42,15.169754,74.014995,Curchorem - near landmark 45,fire,Curchorem,2025-05-11 15:04:42,resolved,9.0,0
4fdf4738-2db3-4db4-8fa3-049ccb99660c,2025-07-26 08:50:12,15.628444,73.991564,Bicholim - near landmark 80,crime,Bicholim,,resolved,,0
